1,64,64,64,-0.0022959900000000004,-0.0022959900000000004
1,64,64,256,0.0008048299999999994,0.0008048299999999994
1,64,64,384,0.0031487999999999993,0.0031487999999999993
1,64,64,768,0.004360000000000001,0.004360000000000001
1,64,64,1024,0.010377599999999999,0.010377599999999999
1,64,64,2048,0.020011200000000003,0.020011200000000003
1,64,64,2304,0.028204800000000002,0.028204800000000002
1,64,64,3072,0.0299105,0.0299105
1,64,256,64,-0.0024032,-0.0024032
1,64,256,256,0.00086081,0.00086081
1,64,256,384,-0.0003327900000000012,-0.0003327900000000012
1,64,256,768,0.0018191999999999982,0.0018191999999999982
1,64,256,1024,-0.0156064,-0.0156064
1,64,256,2048,0.0185376,0.0185376
1,64,256,2304,0.0277904,0.0277904
1,64,256,3072,0.027980900000000003,0.027980900000000003
1,64,384,64,-0.0025727899999999997,-0.0025727899999999997
1,64,384,256,0.00107201,0.00107201
1,64,384,384,0.0033568,0.0033568
1,64,384,768,0.0021968000000000005,0.0021968000000000005
1,64,384,1024,0.0120304,0.0120304
1,64,384,2048,0.019870399999999996,0.019870399999999996
1,64,384,2304,0.027129600000000004,0.027129600000000004
1,64,384,3072,0.0365872,0.0365872
1,64,768,64,-0.0020463999999999994,-0.0020463999999999994
1,64,768,256,0.0015328100000000008,0.0015328100000000008
1,64,768,384,0.0036688,0.0036688
1,64,768,768,0.009118400000000002,0.009118400000000002
1,64,768,1024,0.0116848,0.0116848
1,64,768,2048,0.0199728,0.0199728
1,64,768,2304,0.0227776,0.0227776
1,64,768,3072,0.029923200000000004,0.029923200000000004
1,64,1024,64,-0.0019007900000000003,-0.0019007900000000003
1,64,1024,256,0.0015824100000000002,0.0015824100000000002
1,64,1024,384,0.003536009999999999,0.003536009999999999
1,64,1024,768,0.00846243,0.00846243
1,64,1024,1024,0.01173603,0.01173603
1,64,1024,2048,0.010332799999999996,0.010332799999999996
1,64,1024,2304,0.010699199999999996,0.010699199999999996
1,64,1024,3072,0.0353728,0.0353728
1,64,2048,64,-0.0021231799999999997,-0.0021231799999999997
1,64,2048,256,0.0013856099999999998,0.0013856099999999998
1,64,2048,384,0.0015232400000000004,0.0015232400000000004
1,64,2048,768,0.0048016,0.0048016
1,64,2048,1024,0.0067553000000000005,0.0067553000000000005
1,64,2048,2048,0.018643200000000002,0.018643200000000002
1,64,2048,2304,0.0223824,0.0223824
1,64,2048,3072,0.028167899999999996,0.028167899999999996
1,64,2304,64,-0.0019855999999999997,-0.0019855999999999997
1,64,2304,256,0.00135521,0.00135521
1,64,2304,384,0.0022048400000000013,0.0022048400000000013
1,64,2304,768,0.005254399999999999,0.005254399999999999
1,64,2304,1024,0.0022271999999999986,0.0022271999999999986
1,64,2304,2048,0.0188736,0.0188736
1,64,2304,2304,0.0214768,0.0214768
1,64,2304,3072,0.029878300000000003,0.029878300000000003
1,64,3072,64,-0.00203198,-0.00203198
1,64,3072,256,-0.002910350000000001,-0.002910350000000001
1,64,3072,384,-0.004168,-0.004168
1,64,3072,768,0.0032511999999999975,0.0032511999999999975
1,64,3072,1024,0.009244700000000002,0.009244700000000002
1,64,3072,2048,-0.0034479999999999997,-0.0034479999999999997
1,64,3072,2304,-0.0028064000000000006,-0.0028064000000000006
1,64,3072,3072,0.027367999999999996,0.027367999999999996
1,256,64,64,-0.00251998,-0.00251998
1,256,64,256,-0.00110238,-0.00110238
1,256,64,384,0.0027792,0.0027792
1,256,64,768,0.007449619999999999,0.007449619999999999
1,256,64,1024,-0.0021119999999999993,-0.0021119999999999993
1,256,64,2048,0.011710400000000003,0.011710400000000003
1,256,64,2304,0.010779099999999996,0.010779099999999996
1,256,64,3072,0.0278672,0.0278672
1,256,256,64,-0.00181758,-0.00181758
1,256,256,256,0.00164481,0.00164481
1,256,256,384,0.003785620000000001,0.003785620000000001
1,256,256,768,-0.006289599999999999,-0.006289599999999999
1,256,256,1024,-0.002353499999999998,-0.002353499999999998
1,256,256,2048,0.010625700000000002,0.010625700000000002
1,256,256,2304,0.026804800000000004,0.026804800000000004
1,256,256,3072,0.0362961,0.0362961
